LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-75.1946324,39.9557761,3600,MARKET ST,800,,,,19104,883076630,766d4d13c4434700
-75.1946324,39.9557761,3600,MARKET ST,B70,,,,19104,883076645,62e86d89f605d8a8
-75.1946324,39.9557761,3600,MARKET ST,300,,,,19104,883076675,2b01d7a3d79ee111
-75.1946324,39.9557761,3600,MARKET ST,B90,,,,19104,883076605,557b7d58b5393f0d
-75.1946324,39.9557761,3600,MARKET ST,600,,,,19104,883076620,471c3f15c10ed39b
-75.1946324,39.9557761,3600,MARKET ST,B80,,,,19104,883076650,cf5ae1dea312ee0e
-75.1946324,39.9557761,3600,MARKET ST,501,,,,19104,883076695,37f745e224bce5cf
-75.1969081,39.9679034,3700,BROWN ST,,,,,19104,243062910,0367a49707d2d8e6
-75.1958576,39.9622398,3700,SPRING GARDEN ST,,,,,19104,241202205,d54c1ebe985f37fb
-75.1960903,39.9633792,3700,HAVERFORD AVE,,,,,19104,871298080,071a4e35f8b3d46e
-75.1992733,39.9725727,3800,WYALUSING AVE,,,,,19104,243177100,0dbb4c7a5d967205
-75.19803,39.9661024,3800,OLIVE ST,,,,,19104,243020200,501e0351892f3967
-75.1987571,39.9547693,3800-02,CHESTNUT ST,,,,,19104,882658800,5c1fc5e3b9a76c40
-75.2015036,39.9724228,3900,WYALUSING AVE,,,,,19104,243181110,1d81ed6a12601497
-75.1998767,39.9629231,3900-10,HAVERFORD AVE,,,,,19104,886910235,7f7cdb2c51af7c04
-75.2083151,39.9576884,4300,MARKET ST,,,,,19104,272002200,392986608d3f9946
-75.2095511,39.9522746,4300,SPRUCE ST,B104,,,,19104,888270138,f7b4384be2133669
-75.2095511,39.9522746,4300,SPRUCE ST,A101,,,,19104,888270132,dbfad77c419219e7
-75.2095511,39.9522746,4300,SPRUCE ST,A100,,,,19104,888270130,4a90d3f796286cc6
-75.2098061,39.9672871,4300,RENO ST,,,,,19104,062042100,ebb4e03b498c6ef6
-75.2094482,39.9504228,4300,OSAGE AVE,,,,,19104,272060102,1d41c27277becd97
-75.209571,39.950455,4302,OSAGE AVE,,,,,19104,881614602,be75703fa5029297
-75.2074877,39.9496384,500,S 42ND ST,,,,,19104,871400130,83203d1aedb06c50
-75.2021831,39.9546912,125-29,S 40TH ST,,,,,19104,882048460,0e7927e922c0f90e
-75.2115063,39.9679686,846,N 44TH ST,,,,,19104,062328700,0e56fbda533b4d96
-75.2112485,39.9669188,4401,BROWN ST,,,,,19104,062007500,227167c427d095a9
-75.2099416,39.9626929,4319,HAVERFORD AVE,,,,,19104,061053800,365850c56c34af08
-75.206589,39.9693893,4109,OGDEN ST,,,,,19104,062077200,068790912dbe380a
-75.2115204,39.9680804,848-54,N 44TH ST,,,,,19104,886810800,2f79fe3e449071b8
-75.2035241,39.9685141,834,N 40TH ST,,,,,19104,062230100,13db8e63b9d89ec0
-75.1883954,39.9611411,314,N 32ND ST,,,,,19104,881822810,08c71ddc9ed112cb
-75.189881,39.9610868,312-14,N 33RD ST,,,,,19104,881108040,9e61801e4dbfba3b
-75.2066077,39.9551227,4200,SANSOM ST,,,,,19104,885869180,1c0271b8ad6510b6
-75.2067052,39.9543343,4200,WALNUT ST,,,,,19104,881613100,a3074b56723326f0
-75.2072195,39.9520032,4200,SPRUCE ST,,,,,19104,881120800,eca6226cd3d8089d
-75.2096051,39.9760316,4200,PARKSIDE AVE,,,,,19104,062222800,44279d50d7d249e0
-75.2065645,39.9571113,4201-15,LUDLOW ST,,,,,19104,773741000,c7d6c68305c7771c
-75.2077351,39.9515118,4202,PINE ST,108B,,,,19104,888270102,25d15f9149c15ff0
-75.2063388,39.9559031,4200,CHESTNUT ST,,,,,19104,881612100,a13ac4d88891c8af
-75.2076172,39.9657123,4200,ASPEN ST,,,,,19104,885051080,95a3e1f39505caf9
-75.2076864,39.9508472,4200,PINE ST,108A,,,,19104,888270100,5ba2be2f0d28efa4
-75.2089921,39.9733054,4200,W GIRARD AVE,,,,,19104,062170800,bb00eaeeed0f399d
-75.2072029,39.9635106,4200,WALLACE ST,,,,,19104,871067000,124cdc84db01c009
-75.2102075,39.9748689,4200,W THOMPSON ST,,,,,19104,062188600,31bf46e9d9e65f25
-75.2095087,39.9534352,4300,LOCUST ST,,,,,19104,882048700,9b68baefdd1f44df
-75.2098951,39.9676111,4300,LANCASTER AVE,,,,,19104,871402195,2d3c4c15a6b037ec
-75.2089075,39.9567423,4301-29,CHESTNUT ST,,,,,19104,882048150,ff102f676a835fc0
-75.2091635,39.9562283,4300-22,CHESTNUT ST,,,,,19104,881121700,ae75e5b863652464
-75.2114225,39.9673886,4400-04,PARRISH ST,,,,,19104,886609300,79c540c5cc65d237
-75.2110876,39.9524077,4400-16,SPRUCE ST,,,,,19104,881122600,6c58026d3d8eb51f
-75.2099422,39.9563137,4400,CHESTNUT ST,,,,,19104,871400285,5b55b2c25c05a343
-75.2111089,39.965435,4410,ASPEN ST,,,,,19104,061150510,1e6bf936b2ebbfb1
-75.2109876,39.9514083,4400,PINE ST,,,,,19104,881122670,0c9ad9bbbf18ef6b
-75.209855,39.9578354,4400-14,MARKET ST,,,,,19104,882727500,ac1bd93126b724cf
-75.2103221,39.9548015,4400-02,WALNUT ST,,,,,19104,881121041,6aa477023051ad0b
-75.2098701,39.9667194,766,N 43RD ST,,,,,19104,061288500,9cca8b88151f7d69
-75.2063383,39.9618798,524,N HOLLY ST,,,,,19104,061238800,5d631b4e7fa4e9de
-75.2057398,39.9619337,524,N 41ST ST,,,,,19104,061224800,dc2844693f58028b
-75.211951,39.9669133,4421,BROWN ST,,,,,19104,062008500,ab00bfe9d38f2517
-75.2087153,39.9711453,936,N 42ND ST,,,,,19104,881822200,315b9f0e975fd1b2
-75.2038088,39.9504996,400,S 40TH ST,,,,,19104,881606750,57bd9d4bedc6c7b5
-75.2074502,39.9513128,336,S 42ND ST,,,,,19104,881121610,2e8b062cb319d2e8
-75.2023404,39.9594277,300-08,N 40TH ST,,,,,19104,882743100,9dc1a03ddd47d69b
-75.2045576,39.95923,300,BUDD ST,,,,,19104,881155922,82ab5fe41307e755
-75.2055017,39.959038,300,N 41ST ST,,,,,19104,871067350,3e902b10670871a0
-75.2092906,39.9584682,4315,POWELTON AVE,,,,,19104,061022910,d4b7d7b6fbc2b7dc
-75.1965957,39.959828,3748-52,LANCASTER AVE,,,,,19104,882047175,f8cfc85171bc10a0
-75.2046497,39.9684468,836,N PRESTON ST,,,,,19104,886740020,c3f2be857c2fbe89
-75.1846962,39.9525214,129L,S 30TH ST,,,,,19104,883450000,54bb60e8d5118718
-75.1833972,39.9525112,2930L,CHESTNUT ST,B,,,,19104,881024105,5e33dd58927aa25d
-75.2021258,39.9580478,20-24,N 40TH ST,,,,,19104,881115900,e94c134381f5e6a0
-75.1907844,39.9574064,65,N 34TH ST,,,,,19104,881811990,dfa2b5aab033bf8f
-75.1886784,39.9535046,3200-60,CHESTNUT ST,,,,,19104,774517051,94ae25150ada69f1
-75.1956232,39.9629698,519,N 37TH ST,,,,,19104,242175010,2de384fdd45c033e
-75.1897522,39.9635512,513-19,N 33RD ST,,,,,19104,886512300,27a35ae4972502ae
-75.2059806,39.9619107,525,N HOLLY ST,,,,,19104,061232100,5ee6253b2521a4bf
-75.2065664,39.9618566,525,N 42ND ST,,,,,19104,061246900,8f5c93fd6f202b10
-75.1971064,39.9628056,519,N 38TH ST,,,,,19104,242183400,c0c59af0d17498f8
-75.2021515,39.9553459,3944-48,CHESTNUT ST,,,,,19104,881117505,e28b763d1e6f3b01
-75.202952,39.9514154,3942,SPRUCE ST,,,,,19104,882849100,d5aa637ef942337b
-75.2057113,39.9573257,4138-52,MARKET ST,,,,,19104,882970530,d461571232fdec65
-75.2085985,39.9727166,4182,POPLAR ST,,,,,19104,062152300,3ed3cea9a4c7bb3b
-75.2073306,39.9657415,4144,ASPEN ST,,,,,19104,774058000,761afd4919796c29
-75.2060298,39.9461017,4140-48,WOODLAND AVE,,,,,19104,773499500,1de2826b916d2c66
-75.2099427,39.9747986,4178,LEIDY AVE,,,,,19104,881821950,bd00bef2d3776a94
-75.2076476,39.9677794,4150,PARRISH ST,,,,,19104,062052200,ebdea54b50788e13
-75.2078907,39.9688753,4138,OGDEN ST,,,,,19104,062070800,06e37895347e5eff
-75.2098114,39.9686522,4250,OGDEN ST,,,,,19104,062072400,7ee0f175260d0095
-75.2110053,39.9671898,4344,RENO ST,,,,,19104,062044300,e5bcde4e5d9d8829
-75.2099747,39.9547411,4324,WALNUT ST,,,,,19104,881613140,307cb17d864d9722
-75.2105139,39.9632472,4338,WALLACE ST,,,,,19104,885049080,213c092eca1b0e81
-75.2110053,39.9682352,4328-44,LANCASTER AVE,,,,,19104,882970575,0485f342d19f9754
-75.2106784,39.9513912,4338,PINE ST,,,,,19104,881614100,07abf61c3cd0d52c
-75.2110714,39.9676908,4344,PARRISH ST,,,,,19104,062055000,25a4b8d447c8496c
-75.2123056,39.9515662,4430,PINE ST,,,,,19104,881614400,ad8d5df1a407cf67
-75.2117904,39.9524973,4418-22,SPRUCE ST,,,,,19104,881122000,95e97a8d0814724b
-75.2115236,39.9549517,4420-22,WALNUT ST,,,,,19104,881121805,8895562f85ffe95c
-75.2124148,39.9508023,4428,OSAGE AVE,,,,,19104,881122720,2da088d12e354048
-75.2120065,39.9653497,4438,ASPEN ST,,,,,19104,061151365,339edd0883b0a81b
-75.2064816,39.9749856,4074,PARKSIDE AVE,,,,,19104,062221200,5bf854ecab27cac0
-75.2053653,39.9525274,4066,IRVING ST,,,,,19104,271161400,20ab6a205140e7fd
-75.2050295,39.9587276,4078,POWELTON AVE,,,,,19104,061013700,226bfec8f6e26d91
-75.2107808,39.9506032,4328,OSAGE AVE,,,,,19104,881614700,13bf75ed32676f17
-75.2055005,39.9648143,4098,LANCASTER AVE,,,,,19104,882929255,c34fffecffb6821c
-75.20487,39.954106,4044-50,WALNUT ST,,,,,19104,881120920,5bd32bebb71e7902
-75.2056253,39.9507269,4018,PINE ST,,,,,19104,881606135,cf64d7c19bcd006f
-75.2054872,39.9517999,4054,SPRUCE ST,,,,,19104,881604570,228968e5e77fa58d
-75.204672,39.9556819,4060,CHESTNUT ST,,,,,19104,881603100,49849c938f0dc240
-75.2052492,39.9659168,4068,ASPEN ST,,,,,19104,886740230,330f83d4984597fe
-75.2056395,39.9721177,4036-38,POPLAR ST,,,,,19104,882016150,4a3e329c2779c171
-75.2061626,39.9541979,4126-38,WALNUT ST,,,,,19104,882000790,e399c4eaa9cacd18
-75.2061043,39.9586132,4124,POWELTON AVE,,,,,19104,061015000,b9b2ac446b7d28a1
-75.2067793,39.9518912,4116,SPRUCE ST,,,,,19104,881605600,1f960f4bcad374b3
-75.2080856,39.9699,4160,WESTMINSTER AVE,,,,,19104,062090600,c7188e95eb48dd13
-75.2087432,39.9480566,4238-40,CHESTER AVE,,,,,19104,272088810,5c500400c0d98276
-75.2091719,39.9512262,4248,PINE ST,,,,,19104,881613900,742d487a3591ca13
-75.2096022,39.9674678,4252,LANCASTER AVE,,,,,19104,871510730,771c00f5889205df
-75.2091234,39.9522275,4248,SPRUCE ST,,,,,19104,881605620,8727bb5b8df554b1
-75.2099854,39.9696274,4254,WESTMINSTER AVE,,,,,19104,062093300,3eaf6f28405b70f6
-75.2087044,39.947357,4256,REGENT SQ,,,,,19104,272093300,f2173c80018f89ef
-75.2117749,39.9561528,122-24,S 45TH ST,,,,,19104,885605520,1c1caeb75cad7e1b
-75.2066255,39.9554947,110,S 42ND ST,,,,,19104,881615400,f0d0e53631139ee0
-75.2059939,39.9731181,1123,N 41ST ST,,,,,19104,062249305,ae128e6fb533c52c
-75.2039023,39.9733588,1125,N 40TH ST,,,,,19104,243240210,cde33cf0bc7d8089
-75.2029307,39.9734663,1129,UNION ST,,,,,19104,243227200,c9637bbed496bffa
-75.2010974,39.9518742,3901-03,SPRUCE ST,,,,,19104,881822550,027cab86333b584d
-75.200891,39.9597785,3907-15,POWELTON AVE,,,,,19104,885982340,3101a6e2258324d7
-75.2042647,39.9497272,501,WOODLAND TER,,,,,19104,881607400,d8011067a7259ae5
-75.2054063,39.9496808,4040,BALTIMORE AVE,,,,,19104,881121225,a8da2860970b3586
-75.201263,39.9619415,500,SLOAN ST,,,,,19104,242239000,73446e5e2426e94c
-75.2116397,39.9676685,4406-14,PARRISH ST,,,,,19104,886810804,6d4b4281f57a10e3
-75.1893322,39.9614664,319-21,N 33RD ST,,,,,19104,881108030,2bbbcc16d37db978
-75.2107457,39.9548545,4408-10,WALNUT ST,,,,,19104,881121032,be9e38fa6dca4776
-75.1977969,39.9667592,743,N 38TH ST,,,,,19104,243094100,ca3b5d566bc119aa
-75.1933548,39.9671406,731,N 35TH ST,,,,,19104,885880760,b324e771f62a34a0
-75.2090498,39.969733,4226,WESTMINSTER AVE,,,,,19104,062091900,7af824f7cf0b5732
-75.2088479,39.9686855,4226,OGDEN ST,,,,,19104,062071810,f006c6a08d6335e8
-75.2080815,39.9656771,4220,ASPEN ST,,,,,19104,885051500,f3f09fa7b2a9cf2f
-75.2078001,39.963465,4224,WALLACE ST,,,,,19104,885048840,cc48bcaf17a67b6a
-75.2074223,39.9669378,741,N 42ND ST,,,,,19104,061250000,0e58521dffe9a31a
-75.2108488,39.9666441,785,N 44TH ST,,,,,19104,871510660,77e3521e85bfaf60
-75.2027514,39.9673225,767,N 40TH ST,,,,,19104,243116000,4466dc7d117a0da0
-75.2002121,39.9676113,769,N 39TH ST,,,,,19104,871530680,420ec4b584abe13d
-75.2039299,39.9672106,789,N PRESTON ST,,,,,19104,885052460,ddbaeaa529df175d
-75.2047616,39.9634621,4050,WALLACE ST,,,,,19104,886751300,1248cc2acefdbcae
-75.2043621,39.9624653,4050-66,HAVERFORD AVE,,,,,19104,886668000,5f40f1acb41f76fb
-75.2084935,39.9700973,900,N 42ND ST,,,,,19104,062288900,00feca284d939133
-75.2119598,39.9698149,900-08,BELMONT AVE,,,,,19104,881822310,fc6e5b36bce2d254
-75.2062058,39.9703863,900,N 41ST ST,,,,,19104,881428895,c02b773c3f5cdf3c
-75.1927765,39.9653098,3421,WALLACE ST,,,,,19104,886770700,a5cd2c8411fbd2e2
-75.2095173,39.9729613,4210R-28,W GIRARD AVE,,,,,19104,062171400,5dd4c10c297f6ead
-75.1915853,39.9682275,3221R,MANTUA AVE,,,,,19104,875100490,841fbc29aca58620
-75.1928645,39.9664312,3421,FAIRMOUNT AVE,,,,,19104,243007400,98cb41a9531d9f96
-75.2081747,39.9636791,642,BROOKLYN ST,,,,,19104,061268010,ead3923e3510ce09
-75.1902203,39.9625567,3305R,HAMILTON ST,,,,,19104,241188405,36430322e36aa4e7
-75.1892359,39.9656065,640,N 32ND ST,,,,,19104,881810011,112b2b24f67527fa
-75.1906078,39.9654736,648-50,N 33RD ST,,,,,19104,242146005,544a567d8f19b08d
-75.1844504,39.952121,150,S 30TH ST,,,,,19104,883075500,19afbd94b5067b3e
-75.210275,39.9649901,4309R-17,FAIRMOUNT AVE,,,,,19104,061139300,cc1a55155073356f
-75.2081214,39.9515603,4209,PINE ST,,,,,19104,881613400,6c214cbf1832cc2a
-75.2084871,39.9752206,1720,MARLTON AVE,,,,,19104,062272000,5a7022aec61ac81e
-75.2092025,39.9754866,1720,MEMORIAL AVE,,,,,19104,062273600,5fb91c04a6a163b3
-75.2015815,39.9642474,642,UNION ST,,,,,19104,242237110,a56d8e4d461d66a7
-75.2095369,39.9636321,628,N 43RD ST,,,,,19104,885634120,8354f073fffcd019
-75.1893545,39.9608539,3218,PEARL ST,,,,,19104,241156555,691f8f53ae216311
-75.1914364,39.9493152,3220-60,SOUTH ST,,,,,19104,773536000,9e8608a4fb1e0b16
-75.1924483,39.9610401,3418,BARING ST,,,,,19104,881814210,c213647a09cc5127
-75.1943074,39.9642694,3528-36,MOUNT VERNON ST,,,,,19104,774268000,90bd3af3ae1e5965
-75.1951532,39.9678478,3550,MANTUA AVE,,,,,19104,243004210,4ab9fb7ffb2af765
-75.1938911,39.9558149,3520-50,MARKET ST,,,,,19104,883209520,9e6954eb273434da
-75.193276,39.957933,3514-30,LANCASTER AVE,,,,,19104,881111127,fc23960927172235
-75.1963295,39.9662843,3632,OLIVE ST,,,,,19104,243020010,7752ebc4c61a2a94
-75.1966497,39.9679393,3628,BROWN ST,,,,,19104,243062800,7f042d20df572979
-75.1952675,39.9607491,3626,BARING ST,,,,,19104,241165110,11d765f96db052ac
-75.1974685,39.9561428,3722-46,MARKET ST,,,,,19104,774688600,73572f2e909841c0
-75.1990856,39.9743555,3750,W GIRARD AVE,,,,,19104,882748100,d54c460e2d556158
-75.1975404,39.9650274,3738-40,MELON ST,,,,,19104,886577400,f32a7ffea1adb20c
-75.1977779,39.9528812,3700-34,WALNUT ST,,,,,19104,773567805,090c11fb12200559
-75.1994639,39.9629643,3860,HAVERFORD AVE,,,,,19104,242040815,7c6428f6f4f54e85
-75.1999725,39.9616731,3880-82,LANCASTER AVE,,,,,19104,871530160,2b1b0e21e6d5286d
-75.2021081,39.9676675,3945,BROWN ST,,,,,19104,243123200,352d8e4f1d1cb8a7
-75.2025729,39.9697447,3945,OGDEN ST,,,,,19104,243145800,98a61b661d303040
-75.2022986,39.968724,3951,PARRISH ST,,,,,19104,243144000,1ba2b74969be15ab
-75.2019122,39.9665788,3947,ASPEN ST,,,,,19104,243050600,f38b8dbddd8cec52
-75.2032856,39.9652827,4015,FAIRMOUNT AVE,,,,,19104,061135900,91d074f9d3c77e5a
-75.2029193,39.959339,4019,POWELTON AVE,,,,,19104,061018400,14d7b5444318bd15
-75.204097,39.9695729,4017,OGDEN ST,,,,,19104,062075000,89b9d50768ae206a
-75.2030587,39.9641586,4013,WALLACE ST,,,,,19104,885049100,6d4a12a411b32e78
-75.2030797,39.9604323,4015,BARING ST,,,,,19104,061027105,e23eaf1235c83985
-75.1858975,39.9633244,3020,SPRING GARDEN ST,,,,,19104,875100371,7d2c9910a61d3341
-75.1871964,39.9631389,3070,SPRING GARDEN ST,,,,,19104,871402875,a5d6715a82e79855
-75.1906858,39.9585373,115,N 34TH ST,,,,,19104,881108100,2ec1eee41c876d6b
-75.1933169,39.9660523,3432,FAIRMOUNT AVE,,,,,19104,242121500,bb9c4ea40320032d
-75.1924057,39.9597715,3432,POWELTON AVE,,,,,19104,881822760,f4d2b37cab379c6a
-75.1922473,39.9584888,3420,RACE ST,,,,,19104,241065900,b103155eee1ecb36
-75.1963213,39.9668275,3622-28,ASPEN ST,,,,,19104,886700200,5ed39ef140eaa6cd
-75.1950623,39.9595337,3632,POWELTON AVE,,,,,19104,871530070,4db32900381d85d9
-75.1957887,39.9633961,3636,HAVERFORD AVE,,,,,19104,242037400,1b23d22e5c3b99ac
-75.1965004,39.9589931,275,N 38TH ST,,,,,19104,885632100,56d9bbf7654357cc
-75.1957464,39.9591422,3700,LANCASTER AVE,,,,,19104,885633100,2311de7e4ac39c3c
-75.1972524,39.9632387,3734,HAVERFORD AVE,,,,,19104,242039000,729c088c278d7e76
-75.212022,39.9700711,931,N 45TH ST,,,,,19104,062354800,630390e7f2472579
-75.2125571,39.9676088,4436,PARRISH ST,,,,,19104,062056810,eae488efcc5ddb2d
-75.2100354,39.953753,239-41,S 44TH ST,,,,,19104,272124110,80b94467728f4246
-75.1958854,39.9641377,625,N 37TH ST,,,,,19104,242176300,617357bbf23b695e
-75.2119845,39.9689278,4418-20,LANCASTER AVE,,,,,19104,885059040,665400469bf519be
-75.2117222,39.9722946,1043,BELMONT AVE,,,,,19104,871600285,32b75ae83a1af7ec
-75.1973267,39.9639732,621,N 38TH ST,,,,,19104,242184900,6aa275b9d3e989e8
-75.1928669,39.9643983,619,N 35TH ST,,,,,19104,871600765,17c9dc04a0f2532c
-75.1900038,39.9647803,621,N 33RD ST,,,,,19104,242141500,195455f330b99b62
-75.2029174,39.9614008,4016,SPRING GARDEN ST,,,,,19104,061030300,d83ba1cb61cfc6aa
-75.2053579,39.9657305,727,N 41ST ST,,,,,19104,061218800,9d22767cc3e240bf
-75.199907,39.9659619,717,N 39TH ST,,,,,19104,886586650,faa8d7dc059ff567
-75.2086688,39.9637384,4239,WALLACE ST,,,,,19104,061101500,24d1e611c35abb26
-75.2110792,39.9721283,1035,PALLAS ST,,,,,19104,062322010,903bf7110c948d87
-75.192361,39.9666558,709-11,N 34TH ST,,,,,19104,243070010,9dce3264e6d44bb1
-75.2103674,39.9719434,1021,N 43RD ST,,,,,19104,885084380,5e7dc1d44f07fced
-75.1940984,39.9624075,3520,SPRING GARDEN ST,,,,,19104,871115450,cb85c06593d6f7ad
-75.1955689,39.9622681,3622,SPRING GARDEN ST,,,,,19104,241202100,d13223914680a165
-75.2042007,39.9691184,847-55,N PRESTON ST,,,,,19104,884037200,a6115977d1e684f6
-75.2031283,39.9694315,869,N 40TH ST,,,,,19104,243161900,bfb420c8a321d15e
-75.2102102,39.9752458,1700,N 42ND ST,,,,,19104,062294510,1fe803d7063d73b9
-75.1954074,39.9614971,3626,HAMILTON ST,,,,,19104,241183900,fff6ef2276b1fb23
-75.196707,39.9605823,3726,BARING ST,,,,,19104,881817725,a486a84756010c06
-75.2036684,39.9715912,3984,PENNSGROVE ST,,,,,19104,243170000,de849fa85d67b919
-75.2093005,39.9759662,4150-52,PARKSIDE AVE,,,,,19104,881820320,b289f0be68ff33f3
-75.2058058,39.9598832,4106,BARING ST,,,,,19104,061026000,75fb4567deb49276
-75.2127335,39.9692975,899 1/2,N 45TH ST,,,,,19104,885776820,660df40258a68509
-75.2045389,39.9612497,4072,SPRING GARDEN ST,,,,,19104,886810059,e4e034b6c8a1cee4
-75.2045199,39.9561419,4101,CHESTNUT ST,,,,,19104,886810760,48f82011fa184578
-75.203689,39.9613036,4036,SPRING GARDEN ST,,,,,19104,061031300,e066c3f5455265ad
-75.2042127,39.9524137,4030,IRVING ST,,,,,19104,881604534,6708eb6f56666300
-75.2005228,39.9512172,3824,SPRUCE ST,,,,,19104,885493120,5678cfb5cebd3267
-75.2041352,39.9721221,4001,WYALUSING AVE,,,,,19104,062143200,97e80c507573861f
-75.2034,39.9509396,4001,PINE ST,,,,,19104,881605700,9d647468f22abda6
-75.2025591,39.9624101,4001-07,GREEN ST,,,,,19104,061040300,ea66dc5ce0fabbe0
-75.2024151,39.9618391,4001,SPRING GARDEN ST,,,,,19104,061032800,c6adaad9f96ec9b8
-75.2045346,39.9716072,4001,PENNSGROVE ST,,,,,19104,884340765,3a8feca76c0e3fbf
-75.2056011,39.9615352,4101,SPRING GARDEN ST,,,,,19104,061036500,fa0ebb2b6c1f8a87
-75.2055823,39.9579909,4101-23,MARKET ST,,,,,19104,885129504,fa6824eac31f69eb
-75.2100096,39.9737679,4201,W GIRARD AVE,,,,,19104,886851100,1407c417041f9586
-75.2077442,39.9666827,4201,LANCASTER AVE,,,,,19104,885060300,58ff562e353e5274
-75.2076661,39.9660711,4201,ASPEN ST,,,,,19104,061152500,5586fbddba115d29
-75.2082003,39.9691271,4201,OGDEN ST,,,,,19104,871510850,ed5a0f98e3ed387e
-75.2067153,39.9548355,4201,WALNUT ST,,,,,19104,882659005,1689743eafd87cdc
-75.2067153,39.9548355,4201,WALNUT ST,,,,,19104,882659000,74529b4ecf2a85ad
-75.2087139,39.971781,4201,MANTUA AVE,,,,,19104,885069940,28a9e2fda62e79d7
-75.2072538,39.9637929,4201,WALLACE ST,,,,,19104,061100050,9e4d8d863a4a46b7
-75.2097656,39.9757681,4201,VIOLA ST,,,,,19104,062212900,bac23494bca41ba2
-75.2094369,39.9528809,4301-09,SPRUCE ST,,,,,19104,881121900,b428ee8a9d20cd4b
-75.2102911,39.9699804,4301,WESTMINSTER AVE,,,,,19104,871068150,61f6faa9ff7356de
-75.2097759,39.9670824,4301,BROWN ST,,,,,19104,062005200,918597998abe97d7
-75.2099737,39.9681051,4301-07,LANCASTER AVE,,,,,19104,871288350,d6558873073bce73
-75.2001211,39.9670763,749,N 39TH ST,,,,,19104,243102100,73d10e5f53ae6fc2
-75.2057467,39.9524602,4101-03,SPRUCE ST,,,,,19104,881120900,5f5e166a181cf6ad
-75.2051895,39.9546703,4101,WALNUT ST,,,,,19104,881603410,8835f1a244ce47b3
-75.2064075,39.9636747,4101-23,HAVERFORD AVE,,,,,19104,886761000,f862cd4a218362a4
-75.2056655,39.965429,4101-03,LANCASTER AVE,,,,,19104,871287600,d38a5e0922cd851e
-75.2059275,39.9513204,4101,PINE ST,,,,,19104,271169700,83e1dcfbbc8a6a9e
-75.2089648,39.9680037,4225,PARRISH ST,,,,,19104,062063300,ca62cb959d209bc6
-75.197409,39.9678478,3714,BROWN ST,,,,,19104,243063600,77d64f7d322abd9c
-75.1972016,39.9667644,3708,ASPEN ST,,,,,19104,243034100,e09e4302cc31d948
-75.2029272,39.9510917,301,S 40TH ST,,,,,19104,271121700,ad92ac2f1d194130
-75.2086093,39.9645005,4236,FAIRMOUNT AVE,,,,,19104,885049920,2f5bed314702d62c
-75.1888197,39.963877,520,N 32ND ST,,,,,19104,242132300,7518624e155d0056
-75.1961782,39.965779,681,N 37TH ST,,,,,19104,242179010,7eca6382c15800f9
-75.2012694,39.96521,677,UNION ST,,,,,19104,886573100,97d07dc56732d444
-75.210496,39.9644261,655,N 44TH ST,,,,,19104,061295700,d76420b93e87c92a
-75.2078341,39.9646307,677,BROOKLYN ST,,,,,19104,061263300,c26f4f198982301d
-75.209076,39.9645386,649,N 43RD ST,,,,,19104,885057500,b25927637ac4ce40
-75.2091584,39.9690345,4229,OGDEN ST,,,,,19104,062079800,2268848f83d63819
-75.2007046,39.9625214,3929,LANCASTER AVE,,,,,19104,774206700,30a0f5a82e1143b6
-75.1892666,39.9638251,520,N NATRONA ST,,,,,19104,242136700,74cbb40b6abdf6d6
-75.2034142,39.9649786,679,N PRESTON ST,,,,,19104,061187101,2c60f3c29ca01722
-75.2068072,39.9689625,4116,OGDEN ST,,,,,19104,062069710,52fa40bc463e3150
-75.2071474,39.9706455,4140,PENNSGROVE ST,,,,,19104,062120900,02fd1f9cced4b767
-75.2070278,39.970021,4136,WESTMINSTER AVE,A,,,,19104,062089305,27ab3f2f3c5e4dc0
-75.2064576,39.9669344,4114-18,BROWN ST,,,,,19104,061156020,450ee6dcb9e87579
-75.2066019,39.9678865,4120,PARRISH ST,,,,,19104,062050700,a519a8bf2b00dc4f
-75.209354,39.9572005,17,S 44TH ST,5,,,,19104,888270212,fd0424f4278ea439
-75.1942999,39.9636295,539,N 36TH ST,,,,,19104,871401535,9c0e4d41ce75eab9
-75.2021561,39.962691,3952-54,LANCASTER AVE,,,,,19104,885319920,86d8e01d34a79e51
-75.2110011,39.9574028,31,S 45TH ST,,,,,19104,881618700,85c582faccf8d079
-75.2018924,39.956252,27-29,S 40TH ST,,,,,19104,871535910,82526639d710f615
-75.1884642,39.9596841,3222,WINTER ST,,,,,19104,241072200,d32754fc968c06c4
-75.1885474,39.9602054,3226,POWELTON AVE,,,,,19104,241075000,3833fedbe5f8adbb
-75.193734,39.9608283,3512,BARING ST,,,,,19104,881815125,8fa732106a6cba47
-75.2074094,39.9688457,4124,OGDEN ST,,,,,19104,062070100,4f4fb58656389cee
-75.198804,39.9642916,3830,WALLACE ST,,,,,19104,242090410,526c14d2a39cc629
-75.209354,39.9572005,17,S 44TH ST,6,,,,19104,888270214,12b7819b01de28f3
-75.209354,39.9572005,17,S 44TH ST,3,,,,19104,888270208,206493877f923d2a
-75.209354,39.9572005,17,S 44TH ST,4,,,,19104,888270210,98c8fd3faa6e3e35
-75.201201,39.9646698,663,UNION ST,,,,,19104,242234310,ff6ddb1076f879e4
-75.2022653,39.9645648,643,N 40TH ST,,,,,19104,242242200,59c3bf79b004b045
