LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH,preciselyID,livingSquareFootage,saleAmount,buildingID,buildingType,elevation,maximumElevation,minimumElevation,buildingArea
-75.2104199,39.9658723,4325,ASPEN ST,,Philadelphia,University City,West Philadelphia,19104,61154600,7d4a138c5d984a7e,P0000JCBUGAS,1554.0,15000.0,B000CTQ2JT28,Residential,105.0,107.0,105.0,1757.0
-75.1969727,39.9676473,774,N 37TH ST,,Philadelphia,University City,West Philadelphia,19104,243084510,05eb3fe80e8afad0,P0000JCD8KZ8,,,,,,,,
-75.2027006,39.9670347,759,N 40TH ST,,Philadelphia,University City,West Philadelphia,19104,243115610,38a8aa4cdd2a75f4,P0000JCD8JIA,3284.0,,B000CTQ2D7Z8,Residential,111.0,111.0,109.0,1490.0
-75.2113634,39.9720028,1030,PALLAS ST,,Philadelphia,University City,West Philadelphia,19104,62323600,1ceb56acc01c6c55,P0000JCBUK2J,1000.0,,B000CTQ2III6,Residential,121.0,121.0,121.0,699.0
-75.2110398,39.9720369,1031,PALLAS ST,,Philadelphia,University City,West Philadelphia,19104,62321800,0f766d046dd7e243,P0000JCBUK2P,1000.0,,B000CTQ2EQ4T,Residential,122.0,122.0,120.0,785.0
-75.1911795,39.9648419,3329,MOUNT VERNON ST,,Philadelphia,University City,West Philadelphia,19104,242070300,26f5dbeafb1655fb,P0000JCBUCOC,780.0,145000.0,B000CTQ2AUU0,Residential,110.0,112.0,108.0,688.0
-75.1990093,39.967106,3830,FOLSOM ST,,Philadelphia,University City,West Philadelphia,19104,243052510,2d6fbeb7e93402d6,P0000JCBUH60,1026.0,42000.0,B000CTQ2G5QP,Residential,88.0,90.0,88.0,628.0
-75.2023312,39.9725469,3933,WYALUSING AVE,,Philadelphia,University City,West Philadelphia,19104,243191000,6fdc6a9999c8e1fb,P0000JCBUIXB,,6000.0,,,,,,
-75.201269,39.9669032,3932,FOLSOM ST,,Philadelphia,University City,West Philadelphia,19104,243056100,7082177740cd9cd5,P0000JCBUFMV,1398.0,,B000CTRV227W,Residential,103.0,103.0,101.0,667.0
-75.2068086,39.9706821,4128,PENNSGROVE ST,,Philadelphia,University City,West Philadelphia,19104,62120310,822950031db9ce4b,P0000JCD8J91,,,,,,,,
-75.2072219,39.9728923,4120,CAMBRIDGE ST,,Philadelphia,University City,West Philadelphia,19104,62159000,412ac0d2c0693bb9,P0000JCBUIFJ,1760.0,23050.0,B000CTQ2BVFM,Residential,110.0,111.0,108.0,893.0
-75.209223,39.9703259,4232,PENNSGROVE ST,,Philadelphia,University City,West Philadelphia,19104,62123000,b72a2e9e346e6086,P0000JCCWJRT,986.0,257853.0,B000CTQ2HCAW,Residential,113.0,113.0,113.0,619.0
-75.2053746,39.9490791,519,S 41ST ST,,Philadelphia,University City,West Philadelphia,19104,881607900,def8e1f2bd3ad5c7,P0000JCD8JGA,2475.0,440000.0,B000CTQ2H70W,Residential,83.0,85.0,82.0,1745.0
-75.2103396,39.9627771,603,N 44TH ST,,Philadelphia,University City,West Philadelphia,19104,61293050,6c02c1eba2fe52dd,P0000JCBUGFW,1533.0,180000.0,B000CTQ2CWQN,Residential,98.0,99.0,96.0,998.0
-75.2066749,39.9490444,519,S 42ND ST,,Philadelphia,University City,West Philadelphia,19104,881611500,3085a026a1bf135e,P0000JCCWJ62,4362.0,565000.0,B000CTQ2JCMZ,Residential,74.0,78.0,74.0,3581.0
-75.1938323,39.9588958,3603-05,LANCASTER AVE,,Philadelphia,University City,West Philadelphia,19104,241059600,4848efb2d3e837ef,,,,B000CTQ2JOG0,Residential,93.0,94.0,92.0,807.0
-75.201685,39.962459,3938,LANCASTER AVE,,Philadelphia,University City,West Philadelphia,19104,871115900,4c261af7bf5ddc4b,P0000JCBURVD,2850.0,50000.0,B000CTQ2GK2P,Mixed,104.0,105.0,102.0,1351.0
-75.1982511,39.9631001,3824,HAVERFORD AVE,,Philadelphia,University City,West Philadelphia,19104,242040310,9aa89e69eefe5c27,P0000JCBUDKJ,,80000.0,B000CTRV1J6C,Residential,93.0,95.0,92.0,514.0
-75.2015087,39.9682745,3931,RENO ST,,Philadelphia,University City,West Philadelphia,19104,243135500,4482d706c3728f6f,P0000JCBUFKT,1214.0,,B000CTRV1RZY,Residential,98.0,98.0,96.0,660.0
-75.2056408,39.9642182,663,N 41ST ST,,Philadelphia,University City,West Philadelphia,19104,61217410,69e11724e5d6d261,P0000JCD8KAP,,,,,,,,
-75.2050672,39.972817,4029,POPLAR ST,,Philadelphia,University City,West Philadelphia,19104,62153400,d679e2ca289d3ef5,P0000JCBUIIO,1460.0,,B000CTQ2H6C7,Residential,108.0,108.0,107.0,1132.0
-75.2082528,39.9642917,670,BROOKLYN ST,,Philadelphia,University City,West Philadelphia,19104,61269400,992e7f854866c406,P0000JCD8KL9,,45000.0,,,,,,
-75.1970525,39.9665125,721,N DE KALB ST,,Philadelphia,University City,West Philadelphia,19104,243086300,d50819c73e78fd6d,P0000JCD8JHF,,62519.0,,,,,,
-75.2054554,39.9512937,313,S 41ST ST,,Philadelphia,University City,West Philadelphia,19104,881607600,caaee6b79df11bfe,P0000JCCWKE8,3600.0,10672419.0,B000CTQ2G0XL,Residential,82.0,85.0,81.0,3560.0
-75.1970199,39.9642506,3723,MOUNT VERNON ST,,Philadelphia,University City,West Philadelphia,19104,242076800,cf964001f4a36f7f,P0000JCD8LMK,,57000.0,,,,,,
-75.2069063,39.9698405,885,N HOLLY ST,,Philadelphia,University City,West Philadelphia,19104,62265800,d197b663b60898de,P0000JCBUFVA,1763.0,185000.0,B000CTQ2FPHS,Residential,110.0,111.0,108.0,866.0
-75.2063586,39.9652994,4126,LANCASTER AVE,,Philadelphia,University City,West Philadelphia,19104,885047020,2620c133f2505f6d,P0000JCD8JIS,,95000.0,B000CTRV15MI,Business,113.0,114.0,110.0,3273.0
-75.1970527,39.9644691,3728,WALLACE ST,,Philadelphia,University City,West Philadelphia,19104,886577100,7118b744b0592e66,P0000JCBUDXN,1650.0,163800.0,B000CTQ2J8EE,Residential,92.0,95.0,92.0,1073.0
-75.200144,39.9729429,3830,POPLAR ST,,Philadelphia,University City,West Philadelphia,19104,243195200,694ed2a8f5bc7db5,P0000JCBUISK,,15300.0,,,,,,
-75.2093456,39.9708253,4222,OTTER ST,,Philadelphia,University City,West Philadelphia,19104,62131610,440a103a161ff8ff,P0000JCD8LSZ,,,,,,,,
-75.2094005,39.9711349,4223,OTTER ST,,Philadelphia,University City,West Philadelphia,19104,62134500,3d97963a894b847c,P0000JCBUK4C,2052.0,,B000CTQ2DEAN,Residential,116.0,119.0,116.0,1009.0
-75.2094275,39.9713488,4226,WYALUSING AVE,,Philadelphia,University City,West Philadelphia,19104,62138700,a1e9b63bbf2fc059,P0000JCBUK3M,1214.0,8000.0,B000CTQ2ANQP,Residential,120.0,121.0,119.0,832.0
-75.2111666,39.9694257,891,BELMONT AVE,,Philadelphia,University City,West Philadelphia,19104,62326500,cd5db179a76dbd68,P0000JCD8LJH,2319.0,270000.0,B000CTQ2ESXX,Residential,117.0,117.0,116.0,963.0
-75.1866337,39.9547805,3126-38,MARKET ST,,Philadelphia,University City,West Philadelphia,19104,774526010,e05cd87fb1a19a62,,,,B000CTQ2GTIS,Business,39.0,50.0,32.0,177082.0
-75.1890234,39.9608905,3212,PEARL ST,,Philadelphia,University City,West Philadelphia,19104,241155700,04c8a8119fe3ee69,P0000JCBUKT5,1342.0,,B000CTQ2C6XH,Residential,83.0,83.0,82.0,969.0
-75.1951959,39.9622593,3614,SPRING GARDEN ST,,Philadelphia,University City,West Philadelphia,19104,881561635,56715efaa56c00b7,P0000JCCWJ0R,10013.0,75000.0,B000CTQ2EEEO,Residential,105.0,109.0,105.0,2066.0
-75.1951403,39.961963,3617,HAMILTON ST,,Philadelphia,University City,West Philadelphia,19104,241192500,daf51e276140294c,P0000JCBUF8R,2670.0,310000.0,B000CTQ2DHIQ,Residential,108.0,111.0,105.0,1621.0
-75.1950552,39.9615379,3618,HAMILTON ST,,Philadelphia,University City,West Philadelphia,19104,241183500,68a715ee58ccde55,P0000JCBUF96,2676.0,37664.0,B000CTQ2DUD8,Residential,106.0,107.0,106.0,1598.0
-75.2099113,39.971641,4225,WYALUSING AVE,,Philadelphia,University City,West Philadelphia,19104,62146000,afd4c53a90b60413,P0000JCBUK37,1166.0,,B000CTQ2CA6L,Residential,121.0,121.0,120.0,857.0
-75.2060179,39.9688495,850,N 41ST ST,,Philadelphia,University City,West Philadelphia,19104,62253500,f726f237425a0244,P0000JCBUFZQ,2670.0,115000.0,B000CTQ2GI9R,Residential,113.0,114.0,113.0,1074.0
-75.2102256,39.9523833,4322,SPRUCE ST,,Philadelphia,University City,West Philadelphia,19104,272044200,df294193922cf8fd,P0000JCCWJ42,3780.0,5912136.0,B000CTQ2CXRQ,Residential,70.0,72.0,69.0,1492.0
-75.203408,39.9598181,329,N PRESTON ST,,Philadelphia,University City,West Philadelphia,19104,61182500,b9e45a6e4fc8ca90,P0000JCCWJVI,2055.0,465000.0,B000CTQ2BTBH,Residential,104.0,104.0,103.0,937.0
-75.203355,39.9646752,667,N PRESTON ST,,Philadelphia,University City,West Philadelphia,19104,61186500,d3924ad4037c5ebf,P0000JCBUHMX,2254.0,,B000CTQ2FHBY,Residential,106.0,106.0,105.0,919.0
-75.2076232,39.9631988,623,BROOKLYN ST,,Philadelphia,University City,West Philadelphia,19104,61261000,4985ea948eaad23b,P0000JCBUGD2,1260.0,7500.0,B000CTQ2CX37,Residential,99.0,99.0,99.0,870.0
-75.199551,39.9686822,3830,PARRISH ST,,Philadelphia,University City,West Philadelphia,19104,243138900,af3914d3c51f843f,P0000JCBUH8I,1278.0,,B000CTQ2EGJ1,Residential,91.0,91.0,90.0,892.0
-75.2072643,39.9589323,4229,POWELTON AVE,,Philadelphia,University City,West Philadelphia,19104,774539000,9262accf90f21b82,P0000JCD8J9T,,,,,,,,
-75.1976362,39.9675855,768,N DE KALB ST,,Philadelphia,University City,West Philadelphia,19104,243091600,ca4ea76e7f22f409,P0000JCBUGYY,1092.0,85000.0,B000CTQ2G0XA,Residential,78.0,80.0,77.0,742.0
-75.198668,39.9651878,3833,MELON ST,,Philadelphia,University City,West Philadelphia,19104,242116910,bbfa2498662b45c8,P0000JCBUGVS,750.0,,B000CTQ2HZ5D,Residential,91.0,91.0,91.0,399.0
-75.2032937,39.9633807,4020,LANCASTER AVE,,Philadelphia,University City,West Philadelphia,19104,871065600,b586e1d28a365f37,P0000JCCWJHH,3255.0,,B000CTQ2AVJ6,Mixed,109.0,110.0,109.0,1085.0
-75.1889752,39.9606596,3227,POWELTON AVE,,Philadelphia,University City,West Philadelphia,19104,241147800,b9b24b724e646fec,P0000JCD8KTD,2553.0,4564000.0,B000CTQ2EXIF,Residential,80.0,83.0,79.0,979.0
-75.2110177,39.967696,4342,PARRISH ST,,Philadelphia,University City,West Philadelphia,19104,62054900,5488a56d0c9291f9,P0000JCBUKFK,1260.0,25000.0,B000CTQ2AWAK,Residential,110.0,112.0,109.0,780.0
-75.2075061,39.9744587,4121,LEIDY AVE,,Philadelphia,University City,West Philadelphia,19104,62194800,ee2257cefb5fe34e,P0000JCBUJE8,2158.0,,B000CTQ2AHV7,Residential,107.0,108.0,107.0,928.0
-75.1929406,39.9535241,3420-22,SANSOM ST,,Philadelphia,University City,West Philadelphia,19104,871279750,146ab6810712f983,,,,B000CTQ2ASQR,Unknown,54.0,56.0,50.0,1143.0
-75.2095731,39.9684677,834,HUTTON ST,,Philadelphia,University City,West Philadelphia,19104,886740250,260c155afa68cdfd,P0000JCBUKCV,868.0,4000.0,B000CTQ2EW2S,Residential,117.0,117.0,115.0,454.0
-75.207326,39.947703,624,S 42ND ST,,Philadelphia,University City,West Philadelphia,19104,272073700,99259601990ba6c7,P0000JCBUNPD,2700.0,710000.0,B000CTQ2B4IM,Residential,62.0,62.0,58.0,928.0
-75.1946922,39.9673745,3525,ASPEN ST,,Philadelphia,University City,West Philadelphia,19104,243042110,2794b1ebb0563d60,P0000JCBUDRU,1362.0,,B000CTRV1PLU,Residential,86.0,86.0,85.0,634.0
-75.2076847,39.9657086,4204,ASPEN ST,,Philadelphia,University City,West Philadelphia,19104,61148000,b2276c7cdaf3e54a,P0000JCBUGA0,1104.0,600.0,B000CTQ2AXQ5,Residential,107.0,107.0,106.0,652.0
-75.2074108,39.9539339,213,ST MARKS SQ,,Philadelphia,University City,West Philadelphia,19104,272101700,005dfdc8e68dc057,P0000JCBURFF,2712.0,182700.0,B000CTQ2A9ZE,Residential,71.0,73.0,70.0,1222.0
-75.2079615,39.9540037,212,ST MARKS SQ,,Philadelphia,University City,West Philadelphia,19104,272104800,419e984e18b584b9,P0000JCBURF1,2712.0,,B000CTQ2AHRC,Residential,71.0,71.0,69.0,1086.0
-75.198836,39.9660214,3832,OLIVE ST,,Philadelphia,University City,West Philadelphia,19104,243021900,740ad77025d41149,P0000JCBUH2C,1026.0,40000.0,B000CTQ2DJJU,Residential,93.0,94.0,93.0,616.0
-75.2072946,39.9732139,4119,CAMBRIDGE ST,,Philadelphia,University City,West Philadelphia,19104,62162710,1150f061f0f8b499,P0000JCD8JSM,,500.0,,,,,,
-75.2108139,39.9663762,773,N 44TH ST,,Philadelphia,University City,West Philadelphia,19104,61299500,5ec10b27b1542444,P0000JCBUGIG,1360.0,,B000CTQ2G0KH,Residential,107.0,107.0,105.0,993.0
-75.2036601,39.9657842,735,N PRESTON ST,,Philadelphia,University City,West Philadelphia,19104,61188600,22730aef60401766,P0000JCD8LJT,,,,,,,,
-75.2046456,39.9655817,4063,OLIVE ST,,Philadelphia,University City,West Philadelphia,19104,61143300,fb1c1d6d5829ce0a,P0000JCBUFRQ,1140.0,1863147.0,B000CTQ2ARP4,Residential,110.0,110.0,108.0,577.0
-75.1954699,39.9638382,3625,HAVERFORD AVE,,Philadelphia,University City,West Philadelphia,19104,242047300,9790e3b3b99b7971,P0000JCD8K8J,,,,,,,,
-75.1947759,39.9600008,3621,POWELTON AVE,,Philadelphia,University City,West Philadelphia,19104,241151000,fa30c3aa84a7a139,P0000JCBUF23,1824.0,120000.0,B000CTQ2ELWM,Residential,96.0,97.0,94.0,1000.0
-75.2080604,39.9480858,4218,CHESTER AVE,,Philadelphia,University City,West Philadelphia,19104,881616800,f7587e097095ebdc,P0000JCD8KC2,3600.0,562500.0,B000CTQ2DJNH,Residential,64.0,65.0,63.0,1262.0
-75.2013822,39.9673972,3928,BROWN ST,,Philadelphia,University City,West Philadelphia,19104,243068600,5f47787df1059c68,P0000JCBUFM6,,18000.0,,,,,,
-75.1965068,39.9677057,773,N 37TH ST,,Philadelphia,University City,West Philadelphia,19104,243080010,6e2d85a7baa07a59,P0000JCBUGZN,1020.0,14900.0,B000CTQ2BH7E,Residential,79.0,81.0,78.0,601.0
-75.2091741,39.974468,4154,LEIDY AVE,,Philadelphia,University City,West Philadelphia,19104,62192400,bb5d2b4533f7aeb1,P0000JCD8KTA,,3500.0,,,,,,
-75.2116249,39.9719813,1029,BELMONT AVE,,Philadelphia,University City,West Philadelphia,19104,62334000,763244b44e3bce0d,P0000JCBUKK0,1918.0,,B000CTQ2DDX6,Residential,122.0,122.0,120.0,903.0
-75.2032254,39.966404,726,N 40TH ST,,Philadelphia,University City,West Philadelphia,19104,61168400,d2213d15295ea8e8,P0000JCBUFOW,2539.0,,B000CTQ2HK7E,Residential,112.0,112.0,110.0,3223.0
-75.2085282,39.9730519,1103,N 42ND ST,,Philadelphia,University City,West Philadelphia,19104,62281100,0843086d6e24345a,P0000JCD8JEJ,,,,,,,,
-75.209573,39.9674204,4250,LANCASTER AVE,,Philadelphia,University City,West Philadelphia,19104,871600255,a3ee87556927f984,P0000JCBUG8Z,1086.0,15500.0,B000CTQ2C23J,Residential,114.0,115.0,113.0,613.0
-75.2067111,39.9477263,621,S 42ND ST,,Philadelphia,University City,West Philadelphia,19104,271204000,16ff8f310dc51927,P0000JCBUNP5,1625.0,1630000.0,B000CTQ2BDAJ,Residential,64.0,64.0,61.0,966.0
-75.2027212,39.9692393,857,SLOAN ST,,Philadelphia,University City,West Philadelphia,19104,243157310,c15d2dfcaa771462,P0000JCD8LPY,,500.0,,,,,,
-75.2051023,39.9673995,4035,BROWN ST,,Philadelphia,University City,West Philadelphia,19104,62002100,1900f8c33e717769,P0000JCBUFSO,1872.0,,B000CTQ2JK3S,Residential,116.0,116.0,114.0,902.0
-75.2032621,39.9625826,4028,HAVERFORD AVE,,Philadelphia,University City,West Philadelphia,19104,61044800,622671c8cf9eb96e,P0000JCBUHTR,1442.0,,B000CTQ2H0C3,Residential,106.0,107.0,104.0,888.0
-75.197289,39.9655421,3724,FAIRMOUNT AVE,,Philadelphia,University City,West Philadelphia,19104,242123500,776b88d309df1eea,P0000JCD8KGJ,1260.0,,B000CTQ2EFH6,Residential,90.0,90.0,88.0,842.0
-75.2097968,39.9731912,4226,W GIRARD AVE,,Philadelphia,University City,West Philadelphia,19104,62172200,b0e30498d440d56a,P0000JCBUJMZ,2040.0,175000.0,B000CTQ2I0AX,Residential,119.0,120.0,117.0,985.0
-75.1896918,39.9644778,3229,HAVERFORD AVE,,Philadelphia,University City,West Philadelphia,19104,886523400,70f6359f5da9299f,P0000JCBUD30,1300.0,405568.0,B000CTQ2D330,Residential,97.0,99.0,97.0,1006.0
-75.2048706,39.9653533,4090,OLIVE ST,,Philadelphia,University City,West Philadelphia,19104,61140600,8e2d198ad00a1972,P0000JCBUFRV,840.0,,B000CTQ2JK6L,Residential,111.0,114.0,110.0,558.0
-75.2109483,39.974325,4227,W STILES ST,,Philadelphia,University City,West Philadelphia,19104,62187300,b63c5c662f191f07,P0000JCBUJKB,1545.0,12500.0,B000CTQ2J8TW,Residential,118.0,119.0,116.0,875.0
-75.1946286,39.9675892,3528,MANTUA AVE,,Philadelphia,University City,West Philadelphia,19104,243003100,7f9e0eed66ad2b45,P0000JCBUDSH,1128.0,,B000CTQ2BW4S,Residential,82.0,85.0,79.0,808.0
-75.2018248,39.9509245,3916,DELANCEY ST,,Philadelphia,University City,West Philadelphia,19104,271086600,add2be8f3b47c024,P0000JCBULP2,1960.0,97800.0,B000CTQ2HQFY,Residential,91.0,91.0,91.0,593.0
-75.2071155,39.9727368,4123,POPLAR ST,,Philadelphia,University City,West Philadelphia,19104,62155400,7de859dc1bb6a35b,P0000JCBUIFS,1640.0,32500.0,B000CTQ2D5JF,Residential,110.0,111.0,110.0,346.0
-75.2081558,39.9510577,4218,PINE ST,,Philadelphia,University City,West Philadelphia,19104,272049000,7f478e2706c0ed3e,P0000JCBUO8Y,3510.0,890000.0,B000CTQ2CIVD,Residential,60.0,60.0,59.0,1683.0
-75.2042014,39.9721142,4003,WYALUSING AVE,,Philadelphia,University City,West Philadelphia,19104,62143300,889c30280f4ae63a,P0000JCBUIKJ,1282.0,,B000CTQ2GG5E,Residential,112.0,113.0,111.0,763.0
-75.1978461,39.9684792,3722,MANTUA AVE,,Philadelphia,University City,West Philadelphia,19104,243005510,24219958527b4f4f,P0000JCD8L4X,,,,,,,,
-75.2077984,39.9667699,4203-05,LANCASTER AVE,,Philadelphia,University City,West Philadelphia,19104,885060440,b4325b09e57e0b7e,,,,,,,,,
-75.2044053,39.9609356,425,BUDD ST,,Philadelphia,University City,West Philadelphia,19104,61203200,5c40b0e5a6ab254d,P0000JCBUSOH,1244.0,123100.0,B000CTQ2BPRS,Residential,105.0,106.0,104.0,874.0
-75.1991217,39.9676501,3828,BROWN ST,,Philadelphia,University City,West Philadelphia,19104,243065410,b8f318c288022176,P0000JCD8KHK,,,,,,,,
-75.2101277,39.9686289,840,N 43RD ST,,Philadelphia,University City,West Philadelphia,19104,885084620,c6568013280f5f33,P0000JCCWJY7,,1700.0,,,,,,
-75.2114124,39.9531651,4425,SPRUCE ST,,Philadelphia,University City,West Philadelphia,19104,272040300,9138714137cfd673,P0000JCCWJMV,2835.0,96600.0,B000CTQ2JKJ3,Residential,82.0,83.0,81.0,1586.0
-75.2009823,39.9651389,3918,FAIRMOUNT AVE,,Philadelphia,University City,West Philadelphia,19104,871530580,529ddbc03e3a5459,P0000JCBUHBK,1864.0,15700.0,B000CTQ2JVUF,Residential,106.0,106.0,105.0,916.0
-75.1987323,39.9653989,3830,FAIRMOUNT AVE,,Philadelphia,University City,West Philadelphia,19104,242125501,2acd705db25d23c4,P0000JCBUGV4,1635.0,180000.0,B000CTQ2ILYA,Residential,93.0,93.0,92.0,579.0
-75.201187,39.9662769,3928,ASPEN ST,,Philadelphia,University City,West Philadelphia,19104,243039400,cfe0569ecca1436b,P0000JCD8KCQ,,24500.0,,,,,,
-75.196854,39.9632515,3724,HAVERFORD AVE,,Philadelphia,University City,West Philadelphia,19104,242038600,b7c26709cb632df2,P0000JCD8JZZ,,,,,,,,
-75.1957888,39.9654947,3621,MELON ST,,Philadelphia,University City,West Philadelphia,19104,242112900,122c9057b83a9ca3,P0000JCD8JXK,,2343.0,,,,,,
-75.2017243,39.9599764,327,N 40TH ST,,Philadelphia,University City,West Philadelphia,19104,881161740,738202e14a81e137,P0000JCCWJAP,23310.0,1700000.0,,,,,,
-75.209752,39.9547146,4318,WALNUT ST,,Philadelphia,University City,West Philadelphia,19104,881613132,d14312e6afa6ac9a,P0000JCD8JSW,4320.0,241000.0,B000CTQ2DXIA,Residential,64.0,64.0,63.0,1589.0
-75.2068527,39.9704026,4131,WESTMINSTER AVE,,Philadelphia,University City,West Philadelphia,19104,62098200,2cfdddf7be9ed28b,P0000JCD8LHG,,135000.0,,,,,,
-75.210485,39.9652578,729,N 44TH ST,,Philadelphia,University City,West Philadelphia,19104,61297300,cd3fbc8114cbd9b0,P0000JCCWKAP,1994.0,93000.0,B000CTQ2G5ER,Residential,103.0,104.0,101.0,1048.0
-75.2034451,39.9658079,732,WIOTA ST,,Philadelphia,University City,West Philadelphia,19104,61179410,c695e12cc405932b,P0000JCD8J9L,,500.0,,,,,,
-75.207479,39.9643591,662,N 42ND ST,,Philadelphia,University City,West Philadelphia,19104,61257110,d7a81b0a2680b704,P0000JCBUI6V,,,,,,,,
-75.1986077,39.9649172,3818,MELON ST,,Philadelphia,University City,West Philadelphia,19104,242109100,884229fc2788ef96,P0000JCBUGWH,840.0,,B000CTQ2AAN6,Residential,89.0,90.0,89.0,491.0
-75.2047937,39.960892,426,BUDD ST,,Philadelphia,University City,West Philadelphia,19104,61207300,a3d54f275263567e,P0000JCBUSO8,672.0,143700.0,B000CTQ2BZZQ,Residential,103.0,103.0,103.0,426.0
-75.2101348,39.9502157,4327,LARCHWOOD AVE,,Philadelphia,University City,West Philadelphia,19104,272062700,57dc432bf812ce54,P0000JCBUN96,2406.0,710000.0,B000CTQ2BQVJ,Residential,71.0,73.0,68.0,1032.0
-75.2095333,39.963075,616,N 43RD ST,,Philadelphia,University City,West Philadelphia,19104,61284105,cd144e0a1ee2fbc8,P0000JCBUGC1,2531.0,,B000CTQ2C3QZ,Residential,107.0,108.0,107.0,1250.0
-75.2014938,39.9680162,3932,RENO ST,,Philadelphia,University City,West Philadelphia,19104,243129300,4ea8867ce5a3ccb7,P0000JCBUFK1,1104.0,,B000CTQ2GOW8,Residential,97.0,100.0,97.0,540.0
-75.2040915,39.9516156,4022,SPRUCE ST,,Philadelphia,University City,West Philadelphia,19104,881604800,717fc78d97b1bf00,P0000JCCWJHV,3870.0,35000.0,B000CTQ2D5JH,Residential,87.0,89.0,87.0,4177.0
-75.2092037,39.9701082,4229,WESTMINSTER AVE,,Philadelphia,University City,West Philadelphia,19104,62101000,0fb7dd25238d4c6b,P0000JCBUK8S,1398.0,,B000CTQ2K386,Residential,112.0,112.0,111.0,842.0
-75.2103018,39.9647465,4315,FAIRMOUNT AVE,,Philadelphia,University City,West Philadelphia,19104,61139100,e3ed11eed4d42ee1,P0000JCBUGHF,1392.0,,B000CTQ2IB14,Residential,102.0,104.0,102.0,836.0
-75.2010496,39.9655509,3929,FAIRMOUNT AVE,,Philadelphia,University City,West Philadelphia,19104,243016400,45302eebbdfee733,P0000JCD8KW1,,100000.0,,,,,,
-75.2030847,39.9598456,332,WIOTA ST,,Philadelphia,University City,West Philadelphia,19104,61176200,82fd334f0bfcfd7a,P0000JCBUSJ4,1200.0,,B000CTQ2G76E,Residential,103.0,104.0,101.0,681.0
-75.2090354,39.9642365,635,N 43RD ST,,Philadelphia,University City,West Philadelphia,19104,61278700,03a17998fe8ecda5,P0000JCD8L6B,,,,,,,,
-75.1979377,39.9675524,775,N 38TH ST,,Philadelphia,University City,West Philadelphia,19104,243095510,b1624aa60d302e0d,P0000JCD8JN2,1806.0,,,,,,,
-75.2101438,39.9636146,4325,WALLACE ST,,Philadelphia,University City,West Philadelphia,19104,61102200,bfe4da01bfedee3a,P0000JCBUGGE,1258.0,50000.0,B000CTQ2I9LG,Residential,107.0,108.0,107.0,867.0
-75.2059185,39.9584469,31,N 42ND ST,,Philadelphia,University City,West Philadelphia,19104,61242000,1e3e13a3c0d5e85e,P0000JCBUE4F,1300.0,276000.0,B000CTQ2G1WS,Residential,94.0,94.0,92.0,835.0
-75.1944001,39.9592062,3631,LANCASTER AVE,,Philadelphia,University City,West Philadelphia,19104,871530050,f077996f72bbe7fd,P0000JCBUEXO,2562.0,152000.0,B000CTQ2HQ6C,Unknown,91.0,97.0,90.0,1079.0
-75.2094115,39.9695617,880,BROOKLYN ST,,Philadelphia,University City,West Philadelphia,19104,62304100,6f6674ea16555e6d,P0000JCBUKAR,1342.0,2500.0,B000CTQ2BOQA,Residential,113.0,114.0,112.0,884.0
-75.2032087,39.962016,4028,GREEN ST,,Philadelphia,University City,West Philadelphia,19104,61039100,ef73dab01eabb3c0,P0000JCBUHKJ,1920.0,295000.0,B000CTQ2FNYD,Residential,108.0,108.0,106.0,961.0
-75.1938503,39.9590637,200-02,N 36TH ST,,Philadelphia,University City,West Philadelphia,19104,241103410,591a9fae78d1aa00,,,,B000CTRV1QBW,Residential,94.0,94.0,94.0,840.0
-75.2013668,39.9600028,332,SLOAN ST,,Philadelphia,University City,West Philadelphia,19104,241244400,9f9577959f27edff,P0000JCBUSD4,710.0,165000.0,B000CTQ2IV1S,Residential,108.0,109.0,107.0,381.0
-75.2105692,39.9572573,4432,LUDLOW ST,,Philadelphia,University City,West Philadelphia,19104,272011400,4539d45cc4b33e84,P0000JCBUEK2,1336.0,75000.0,B000CTQ2FZAT,Residential,80.0,80.0,78.0,858.0
-75.2077921,39.9643399,663,BROOKLYN ST,,Philadelphia,University City,West Philadelphia,19104,61262600,14d73c28394fc94c,P0000JCBUGE8,1260.0,167900.0,B000CTQ2C3GT,Residential,103.0,103.0,102.0,876.0
-75.2097913,39.9695205,871,N 43RD ST,,Philadelphia,University City,West Philadelphia,19104,62310700,809021b1fa87cc4f,P0000JCCWKHJ,1286.0,24609.0,B000CTRV1ZEN,Residential,116.0,116.0,115.0,868.0
-75.2093901,39.9720282,4227,MANTUA AVE,,Philadelphia,University City,West Philadelphia,19104,62115300,2fb3c09f0bd31cb0,P0000JCBUJ3V,1580.0,6500.0,B000CTQ2J9UO,Residential,119.0,119.0,119.0,862.0
-75.1931204,39.9585358,3525,LANCASTER AVE,,Philadelphia,University City,West Philadelphia,19104,871530030,4ce89574525142ea,P0000JCBULFK,1451.0,220000.0,B000CTRV1V9T,Mixed,95.0,95.0,92.0,750.0
-75.2125486,39.9685204,865,N 45TH ST,,Philadelphia,University City,West Philadelphia,19104,62351800,c175e4f53259c030,P0000JCBUGN8,1298.0,43000.0,B000CTQ2DBGX,Residential,113.0,114.0,112.0,802.0
